icd_code,ED,IPD
S12591A,0,4
T85614A,0,4
S32029D,0,4
S381XXS,0,4
S37052A,0,4
S060X9S,0,4
S06331A,0,4
S4401XA,0,4
S12200S,0,4
S82142C,0,4
S358X8A,0,4
S32311A,0,4
S92324A,0,4
S81812D,0,4
S67190A,0,4
S0181XD,0,4
S12100S,0,4
S0452XA,0,4
S92511A,0,4
S42291D,0,4
S090XXA,0,4
T493X5A,0,4
S39021A,0,4
T80911A,0,4
S142XXA,0,4
T444X6A,0,4
S36501A,0,4
S66022A,0,4
S30812A,0,4
S82001D,0,4
S90414A,0,4
S81002A,0,4
S82891D,0,4
T85624A,0,4
S82002B,0,4
S37069A,0,4
T84040D,0,4
T360X6A,0,4
S41002A,0,4
S02119B,0,4
T453X5A,0,4
S064X6A,0,4
T460X4A,0,4
S92251B,0,4
T512X1A,0,4
S0451XA,0,4
T512X2A,0,4
S62621A,0,4
T83030A,0,4
S06329A,0,4
S93409A,0,3
S0003XD,0,3
S32050A,0,3
S60529A,0,3
S24103A,0,3
T33522A,0,3
S22000A,0,3
S52372B,0,3
S82102B,0,3
T364X6A,0,3
T84090A,0,3
S85092A,0,3
S41132A,0,3
T8601,0,3
T386X5A,0,3
S63024A,0,3
S32032A,0,3
S82842D,0,3
T8201XA,0,3
T86892,0,3
T82510A,0,3
S42212D,0,3
S61231A,0,3
T788XXA,0,3
S82142D,0,3
S86311A,0,3
S91204A,0,3
T85840A,0,3
S31823A,0,3
S3210XB,0,3
T84116A,0,3
S04012A,0,3
S13140A,0,3
S32452A,0,3
S062X9S,0,3
S42352B,0,3
S9302XA,0,3
S145XXA,0,3
S63014A,0,3
S62146A,0,3
S62126A,0,3
T4395XA,0,3
S31644A,0,3
S15309A,0,3
S30813A,0,3
S3214XA,0,3
T464X2A,0,3
S32129A,0,3
S81001A,0,3
T441X6A,0,3
S14129D,0,3
S3282XD,0,3
S71131A,0,3
S43421A,0,3
S6391XA,0,3
T84020D,0,3
S9781XA,0,3
T24409S,0,3
S92334A,0,3
T84114A,0,3
S90121A,0,3
T8522XA,0,3
S93315A,0,3
S6701XA,0,3
T43214A,0,3
S32502D,0,3
S76191A,0,3
S22052A,0,3
S129XXS,0,3
S4351XA,0,3
S2249XS,0,3
S159XXA,0,3
T82857D,0,3
S04011A,0,3
T86838,0,3
T8699,0,3
S0302XA,0,3
T373X6A,0,3
T471X1A,0,3
S4291XD,0,3
S92531A,0,3
S92351D,0,3
T82868S,0,3
T45616A,0,3
S3092XA,0,3
S83242A,0,3
S3422XA,0,3
S63599A,0,3
S32018D,0,3
T466X1A,0,3
S43024A,0,3
T3795XA,0,3
S53492A,0,3
S63592A,0,3
S37022A,0,3
T43296A,0,3
T484X5A,0,3
S76122A,0,3
T446X6A,0,3
S93316A,0,3
S32602A,0,3
S82852D,0,3
S55012A,0,3
T560X1S,0,3
S80921A,0,3
T84059A,0,3
T56891A,0,3
S90852A,0,3
S90422A,0,3
S31010A,0,3
T43612A,0,3
S064X7A,0,3
S21012A,0,3
S86821A,0,3
S36508A,0,3
S82401D,0,3
T506X5A,0,3
S42115A,0,3
T84213A,0,3
T84328A,0,3
S8252XC,0,3
T25022A,0,3
S5291XD,0,3
S42401D,0,3
S15191A,0,3
S67195A,0,3
S72401K,0,3
T41291A,0,3
S32119A,0,3
S81819A,0,3
S14158A,0,3
S30820A,0,3
T699XXS,0,3
S52601B,0,3
S72401D,0,3
S76212A,0,3
S72012D,0,3
S92101A,0,3
S02670A,0,3
T38995A,0,3
T8469XD,0,3
T361X5D,0,3
S25512A,0,3
T462X1A,0,3
S80922A,0,3
S68123A,0,3
S14117A,0,3
S62315A,0,3
S42109D,0,3
T24012A,0,3
S5422XA,0,3
T84126A,0,3
S01552A,0,3
T43505S,0,3
S62327B,0,3
S5782XA,0,3
T2173XA,0,3
S72411A,0,3
S82142K,0,3
S86011D,0,3
T38891A,0,3
S42476B,0,3
S066X0S,0,3
S066X9S,0,3
T387X1A,0,3
S89202A,0,3
S51032A,0,3
S06300D,0,3
S023XXD,0,3
S336XXA,0,3
S36538A,0,3
S32434A,0,3
T381X1A,0,3
S32402D,0,3
S65517A,0,3
S2610XA,0,3
T381X2A,0,3
T1490XA,0,3
S8264XA,0,3
S30821A,0,3
S66892A,0,3
S46811A,0,3
S1080XA,0,3
S42422B,0,3
S20419A,0,3
S38222A,0,3
S32601A,0,3
S279XXS,0,3
S3021XA,0,3
S300XXD,0,3
S12041A,0,3
T81711A,0,3
T491X6A,0,3
T171XXA,0,3
S52614A,0,3
S2249XB,0,3
S2239XG,0,3
S30867A,0,3
S90421A,0,3
T83123A,0,3
S22062A,0,3
S02652B,0,3
S0292XD,0,3
T46995A,0,3
S60011A,0,3
T84218A,0,3
S63025A,0,3
S638X9A,0,3
T403X2A,0,3
S37042A,0,3
S22079D,0,3
S8251XD,0,3
S82302C,0,3
T378X5S,0,3
S5421XA,0,3
S3632XA,0,3
S02831A,0,3
S2231XB,0,3
S22019D,0,3
S06369S,0,3
S060X4A,0,3
S066X5A,0,3
S62626A,0,3
S76911A,0,3
S79199D,0,3
T6094XA,0,3
S42151A,0,3
T8452XD,0,3
S67197A,0,3
T50995D,0,3
S9780XS,0,3
S32010D,0,3
S06810A,0,3
T8062XA,0,3
S82301D,0,3
S72051A,0,3
S82891S,0,3
S02609D,0,3
T402X5S,0,3
S14122A,0,3
S61219A,0,3
S14137A,0,3
T180XXA,0,3
T474X1A,0,3
S92315A,0,3
T402X5D,0,3
S36528A,0,3
T3399XS,0,2
S72442A,0,2
S52539C,0,2
S82202K,0,2
T43505D,0,2
T511X1A,0,2
T17908A,0,2
T44991A,0,2
T83018A,0,2
T450X6A,0,2
S72431B,0,2
T17328A,0,2
S1011XA,0,2
S22072A,0,2
T434X6A,0,2
T691XXA,0,2
T63331A,0,2
T413X1A,0,2
S35292A,0,2
S43431A,0,2
T467X1A,0,2
S36593A,0,2
S63284A,0,2
T2104XA,0,2
S1983XA,0,2
S52201D,0,2
S52292A,0,2
S638X2A,0,2
S42101D,0,2
S36220A,0,2
S60561A,0,2
S8991XS,0,2
S62303B,0,2
T8132XD,0,2
S66221A,0,2
S42032D,0,2
S02832A,0,2
S53124A,0,2
S8412XA,0,2
S82872S,0,2
S32031D,0,2
S20111A,0,2
S61236A,0,2
T23479A,0,2
S0240CD,0,2
S40929A,0,2
S92052A,0,2
S46321A,0,2
T490X6A,0,2
T7421XS,0,2
S90911A,0,2
S7711XA,0,2
S62515A,0,2
S63144A,0,2
S72061A,0,2
S7012XD,0,2
S24101A,0,2
T83718A,0,2
S80861A,0,2
S0081XD,0,2
T1592XA,0,2
T8141XD,0,2
S020XXD,0,2
S22081S,0,2
T8621,0,2
S0264XB,0,2
S62636A,0,2
S89302A,0,2
S61012D,0,2
S42201B,0,2
S14102S,0,2
S82392C,0,2
S31649A,0,2
S343XXA,0,2
S52224A,0,2
S7221XD,0,2
T85398A,0,2
S92912D,0,2
S3639XA,0,2
S92344A,0,2
S62604A,0,2
T84296A,0,2
S3763XA,0,2
S83232A,0,2
T24419A,0,2
S92245A,0,2
S1092XA,0,2
S20121A,0,2
S72111G,0,2
S52571D,0,2
S93699A,0,2
S83412A,0,2
S06377A,0,2
S24103D,0,2
S12400D,0,2
S8261XD,0,2
S60474A,0,2
T81506A,0,2
S60919A,0,2
S0231XB,0,2
S058X9A,0,2
S62356A,0,2
S02401D,0,2
S52254A,0,2
S42451A,0,2
T85631A,0,2
S52201B,0,2
S52301B,0,2
S60012A,0,2
T730XXS,0,2
S82874A,0,2
S0086XA,0,2
S61419A,0,2
S61311A,0,2
T8385XA,0,2
S81809A,0,2
S42321B,0,2
T82518A,0,2
S4421XA,0,2
S2231XS,0,2
T86819,0,2
T458X5D,0,2
S12600S,0,2
T394X5S,0,2
S168XXA,0,2
S0921XA,0,2
T45515D,0,2
S46122A,0,2
S32302D,0,2
S61002A,0,2
T24739A,0,2
S30827A,0,2
S83015A,0,2
S20412A,0,2
T434X5D,0,2
T503X6A,0,2
S92121A,0,2
S21102A,0,2
T368X5D,0,2
S82422A,0,2
S0280XD,0,2
T438X5A,0,2
T50994A,0,2
S88129A,0,2
S32000A,0,2
T3390XS,0,2
S22019S,0,2
S12500S,0,2
T405X1S,0,2
S30857A,0,2
S42435A,0,2
S82135A,0,2
S43112A,0,2
S51001A,0,2
T476X6A,0,2
S37012D,0,2
S31149A,0,2
S36200A,0,2
T438X1A,0,2
S14107S,0,2
S83512A,0,2
S36123A,0,2
S42302P,0,2
S12110D,0,2
S82101D,0,2
S3132XA,0,2
T1502XA,0,2
S129XXD,0,2
S68116A,0,2
S92244A,0,2
T371X5S,0,2
S0012XD,0,2
S90929S,0,2
S82045A,0,2
S27439A,0,2
T473X1A,0,2
S32501D,0,2
S32009D,0,2
S13181A,0,2
T421X6A,0,2
T17528A,0,2
S35298A,0,2
S0240DD,0,2
S0281XD,0,2
T83022D,0,2
S01522A,0,2
S31615A,0,2
S42301K,0,2
S7720XA,0,2
S82261A,0,2
S55211A,0,2
S82872C,0,2
T628X1A,0,2
S062X9D,0,2
T394X6A,0,2
S349XXA,0,2
S0083XD,0,2
S06340S,0,2
S8400XA,0,2
S83429A,0,2
T82223A,0,2
S2601XA,0,2
S72302D,0,2
S62607A,0,2
T493X1A,0,2
S76111D,0,2
S90112A,0,2
S42019B,0,2
S50819A,0,2
S061X1A,0,2
S14109D,0,2
S72001K,0,2
T17420A,0,2
S72111D,0,2
S93332A,0,2
S75111A,0,2
T300,0,2
T501X5S,0,2
S0570XA,0,2
T81590A,0,2
S92352K,0,2
S42261A,0,2
S24152S,0,2
T458X6A,0,2
T85810A,0,2
S92102B,0,2
S0511XD,0,2
S60829A,0,2
S92332B,0,2
S92342B,0,2
S7410XA,0,2
S25501A,0,2
T65221A,0,2
T491X5A,0,2
T5191XA,0,2
S8261XK,0,2
S50911A,0,2
S5402XA,0,2
S3210XK,0,2
T883XXA,0,2
S062X6A,0,2
T478X6A,0,2
S81831A,0,2
T85692A,0,2
S8291XS,0,2
S31103D,0,2
S32052A,0,2
S32042A,0,2
S21331A,0,2
S82453A,0,2
S46001D,0,2
S91205A,0,2
T507X6A,0,2
T463X6A,0,2
S82201D,0,2
T382X6A,0,2
S069X5S,0,2
S069X3A,0,2
S02621B,0,2
S35229A,0,2
S52279C,0,2
T518X4A,0,2
S32401D,0,2
S72034A,0,2
S41042A,0,2
T17910A,0,2
S43422A,0,2
T82312A,0,2
S9490XS,0,2
T496X5A,0,2
S91209A,0,2
S53116A,0,2
S3662XA,0,2
T407X2A,0,2
S3401XA,0,2
T84615A,0,2
S93314A,0,2
T275XXA,0,2
S32692A,0,2
S62627A,0,2
S01431A,0,2
S72462A,0,2
S12000G,0,2
S71001A,0,2
T368X5S,0,2
S92251D,0,2
T22221A,0,2
S52222B,0,2
S04899A,0,2
S86091A,0,2
S2609XA,0,2
S14159S,0,2
S62623A,0,2
T441X1A,0,2
S0240ED,0,2
T22012A,0,2
S13121A,0,2
S15092A,0,2
S62612B,0,2
T40691A,0,2
S46011S,0,2
S15101A,0,2
T56894A,0,2
S92131A,0,2
S65512A,0,2
S65514A,0,2
S20321A,0,2
S26021A,0,2
S85172A,0,2
S53005A,0,2
T375X5D,0,2
S0291XD,0,2
S92255A,0,2
S93125A,0,2
S93122A,0,2
T17810A,0,2
S52502P,0,2
S2590XA,0,2
S76821A,0,2
S76912A,0,2
T23211A,0,2
T23201A,0,2
T34822A,0,2
T34821A,0,2
T83719A,0,2
S32475A,0,2
S60311A,0,2
S56822A,0,2
S82191B,0,2
S72062A,0,2
T8142XD,0,2
S68115A,0,2
S93402D,0,2
S22029D,0,2
S50811D,0,2
S60472A,0,2
T50995S,0,2
S061X6A,0,2
T63301A,0,2
S15192A,0,2
S82252C,0,2
S93401D,0,2
S90922A,0,2
S72102D,0,2
T671XXA,0,2
S0992XA,0,2
S90561A,0,2
S8262XC,0,2
S35319A,0,2
T503X1A,0,2
T82855S,0,2
S36021A,0,2
S32121A,0,2
S90412A,0,2
S1985XA,0,2
S271XXD,0,2
S32022A,0,2
S8251XC,0,2
S76211A,0,2
S52202D,0,2
S5412XA,0,2
S56124A,0,2
T426X5S,0,2
S72432B,0,2
S52611B,0,2
S62152A,0,2
T82858D,0,2
S21101A,0,2
S01319A,0,2
T7491XA,0,2
T84110A,0,2
S62605A,0,2
T80910A,0,2
S22039D,0,2
S22049D,0,2
S90872A,0,2
S53033A,0,2
T23011A,0,2
S6741XA,0,2
T6194XA,0,2
S40861A,0,2
T3695XS,0,2
S62640B,0,2
T463X5D,0,2
S0211HD,0,2
S0211GD,0,2
S76312A,0,2
T434X5S,0,2
S24109A,0,2
S5430XA,0,2
S22009D,0,2
T472X1A,0,2
T604X2A,0,2
S53442A,0,2
S62335A,0,2
S51022A,0,2
S65092A,0,2
S92352D,0,2
S61240A,0,2
S3790XS,0,2
S65515A,0,2
S32512D,0,2
S12530A,0,2
T8579XD,0,2
S46212A,0,2
T445X5D,0,2
T445X5S,0,2
S60862A,0,2
S24153A,0,2
S27409A,0,2
T704XXA,0,2
S12200D,0,2
T24001D,0,2
T83598A,0,2
T505X1A,0,2
S12630A,0,2
T25012A,0,2
S82444A,0,2
T2111XA,0,2
T826XXS,0,2
S14116A,0,2
T8484XD,0,2
S23101A,0,2
S14112A,0,2
S61218A,0,2
S65510A,0,2
S31634A,0,2
S02119D,0,2
S2232XS,0,2
S069X7A,0,2
S62501B,0,2
S76192D,0,2
T24409A,0,2
S20469A,0,2
S3599XA,0,2
S14115A,0,2
T82118A,0,2
S32691A,0,2
T17210A,0,2
S65192A,0,2
S72492D,0,2
S21412A,0,2
T8640,0,2
S42002D,0,2
S91202A,0,2
S0571XA,0,2
S24109S,0,2
T43016A,0,2
T433X6A,0,2
S70222A,0,2
S46822A,0,2
S21011A,0,2
S12110S,0,2
S86222A,0,2
T2101XA,0,2
T85510A,0,2
S83421A,0,2
S72002K,0,2
T17818A,0,2
T826XXD,0,2
T415X6A,0,2
S66128A,0,2
S12600D,0,2
S0231XD,0,2
S61442A,0,2
S3210XG,0,2
S0410XA,0,2
S62395A,0,2
S63064A,0,2
S301XXD,0,2
S42109B,0,2
S20112A,0,2
T753XXA,0,2
S55111A,0,2
T50901S,0,2
S86012A,0,2
S0990XS,0,2
T2890XS,0,2
T84625A,0,2
T84117A,0,2
S023XXB,0,2
S62394A,0,2
T422X5A,0,2
S56322A,0,2
S91051A,0,2
S36439A,0,2
S82101C,0,2
S32421S,0,2
T801XXD,0,2
S93104A,0,2
T82598D,0,2
S82202D,0,2
T423X1A,0,2
S20221A,0,2
T23012A,0,2
S61441A,0,2
S43004D,0,2
S62176B,0,1
T3995XS,0,1
T39316A,0,1
T386X5D,0,1
T8351XD,0,1
S92065A,0,1
T451X3A,0,1
S06347A,0,1
S62392B,0,1
S8990XS,0,1
T38896A,0,1
S72412B,0,1
S62311A,0,1
S37041A,0,1
T65221S,0,1
S81032A,0,1
S53136A,0,1
S15211A,0,1
T7601XD,0,1
S92115A,0,1
S36230A,0,1
S92234A,0,1
S82202M,0,1
S0240ES,0,1
S0240FS,0,1
S82002D,0,1
S06336A,0,1
S36128A,0,1
S31640A,0,1
S82841C,0,1
S26020A,0,1
S12550A,0,1
S42461B,0,1
S92425A,0,1
T18190A,0,1
T17218A,0,1
S43031A,0,1
S62630A,0,1
S1085XA,0,1
S62602D,0,1
T2171XA,0,1
T85615A,0,1
T84052A,0,1
T8022XA,0,1
T85598D,0,1
S7290XD,0,1
S31620A,0,1
S82042K,0,1
T23121A,0,1
S75092A,0,1
S62142A,0,1
S62393A,0,1
T33521A,0,1
T8543XA,0,1
S80222A,0,1
T374X5S,0,1
S36523A,0,1
S2753XA,0,1
S31643A,0,1
S37091A,0,1
S9781XD,0,1
S8991XD,0,1
S8252XD,0,1
T600X1A,0,1
S50821A,0,1
S42031B,0,1
S82225A,0,1
T421X5S,0,1
S12690D,0,1
S49192A,0,1
S91141A,0,1
S62654B,0,1
T510X1D,0,1
S55191A,0,1
T84050A,0,1
S23162A,0,1
T551X4A,0,1
S82001B,0,1
S48922A,0,1
S63602A,0,1
S86801A,0,1
S32019G,0,1
S92112D,0,1
T84620D,0,1
S82141K,0,1
S62116B,0,1
S62126B,0,1
T2017XA,0,1
S72121A,0,1
T82533A,0,1
S72421B,0,1
S82091B,0,1
S92121S,0,1
S21411A,0,1
S63615A,0,1
S36590A,0,1
S70322A,0,1
S91002D,0,1
S00462A,0,1
T2899XA,0,1
S82221D,0,1
S62661A,0,1
S42202S,0,1
S53121A,0,1
T24202A,0,1
S32119D,0,1
S32110A,0,1
S62332B,0,1
S97122A,0,1
S92902B,0,1
S058X1S,0,1
S0101XS,0,1
S06897A,0,1
S5322XA,0,1
S62642B,0,1
S62514B,0,1
S66811A,0,1
S85809A,0,1
T847XXD,0,1
S41001A,0,1
S82844A,0,1
S344XXS,0,1
S82192D,0,1
T8385XD,0,1
S02671A,0,1
S52531D,0,1
T8089XS,0,1
S0542XD,0,1
S22079G,0,1
S22059G,0,1
S22089G,0,1
S90932A,0,1
S81052A,0,1
T65891S,0,1
S46112A,0,1
S70372A,0,1
T470X6A,0,1
T475X6A,0,1
S72362A,0,1
T795XXD,0,1
S348XXS,0,1
T506X1A,0,1
T506X4A,0,1
S8290XF,0,1
S4492XA,0,1
T452X1A,0,1
T23719A,0,1
S83422A,0,1
S38221A,0,1
S86011A,0,1
S82892E,0,1
S143XXS,0,1
S24112S,0,1
S0103XA,0,1
S62354B,0,1
S62352B,0,1
S62320B,0,1
T371X6A,0,1
S72302B,0,1
S62330B,0,1
S36032D,0,1
T40605S,0,1
S91104S,0,1
S61459A,0,1
S8001XD,0,1
S91002A,0,1
S82842E,0,1
S53429A,0,1
S62221B,0,1
S92902D,0,1
S93501A,0,1
S2224XA,0,1
S8265XD,0,1
T25222S,0,1
S52501P,0,1
S82455A,0,1
T83031A,0,1
T81710A,0,1
S51811D,0,1
S1191XD,0,1
S728X2K,0,1
S89192D,0,1
S66305A,0,1
S66303A,0,1
S62643B,0,1
S62645B,0,1
T23021D,0,1
T508X1A,0,1
S25809A,0,1
S53195A,0,1
S42202K,0,1
S42214D,0,1
S52592D,0,1
S45199S,0,1
T733XXA,0,1
S42494A,0,1
S92405A,0,1
T360X5S,0,1
T83518D,0,1
T50911A,0,1
S88029A,0,1
S60422A,0,1
S59901A,0,1
S179XXA,0,1
S32312A,0,1
S82102C,0,1
S82242C,0,1
S82492D,0,1
T550X2A,0,1
S80812S,0,1
S8264XB,0,1
S82111A,0,1
S3289XD,0,1
S2221XD,0,1
S63632A,0,1
S27391S,0,1
S92021B,0,1
S92121D,0,1
T475X5A,0,1
S93421A,0,1
S82301M,0,1
S72401S,0,1
S62325B,0,1
S13130A,0,1
T84613A,0,1
S32049S,0,1
S22089S,0,1
T23439A,0,1
S42451D,0,1
S39093A,0,1
S65292A,0,1
S65598A,0,1
S80911A,0,1
S83105A,0,1
T83718S,0,1
S8390XA,0,1
S63392A,0,1
S43409A,0,1
T61781A,0,1
S14156S,0,1
S61310A,0,1
S31132A,0,1
S13100A,0,1
S0267XB,0,1
S62324A,0,1
T43502A,0,1
S82401M,0,1
S96011A,0,1
S92041B,0,1
S36898S,0,1
T454X4A,0,1
S72142K,0,1
S0100XS,0,1
S32481A,0,1
S25491A,0,1
T43026A,0,1
S70321A,0,1
S52391A,0,1
S43081A,0,1
T783XXD,0,1
T63441S,0,1
S0512XD,0,1
S0592XS,0,1
S9422XD,0,1
S89101G,0,1
S61102A,0,1
T50A95A,0,1
S81801D,0,1
S80211D,0,1
T22211D,0,1
S2232XG,0,1
T23729A,0,1
T39395D,0,1
S62399B,0,1
S52514A,0,1
S75011A,0,1
S83261A,0,1
S35228A,0,1
T83028D,0,1
S86902A,0,1
S61452D,0,1
S75001A,0,1
S46911D,0,1
S82432D,0,1
T38892A,0,1
S63005A,0,1
S82202G,0,1
S0921XD,0,1
S46812A,0,1
S3095XA,0,1
S62617G,0,1
S62607D,0,1
S31602A,0,1
S21341A,0,1
T8451XS,0,1
T478X5S,0,1
T446X4A,0,1
T85613A,0,1
S62146B,0,1
S82872H,0,1
S56126A,0,1
S36500A,0,1
S61225A,0,1
S21311A,0,1
S27491A,0,1
S6392XA,0,1
S91002S,0,1
S35318A,0,1
S4402XA,0,1
S322XXG,0,1
T63461A,0,1
T3996XA,0,1
S32049B,0,1
S41141A,0,1
S20219S,0,1
T43015S,0,1
T22132A,0,1
T22131A,0,1
T551X2A,0,1
S42141D,0,1
S92145A,0,1
S82402H,0,1
S60362A,0,1
S24151S,0,1
S22042A,0,1
S45102D,0,1
S82461B,0,1
S81809D,0,1
T3471XA,0,1
T3472XA,0,1
T8572XA,0,1
T81500A,0,1
S32511D,0,1
T401X2S,0,1
S948X1A,0,1
S59001A,0,1
S52001B,0,1
S52131B,0,1
T20519A,0,1
T3211,0,1
T2047XA,0,1
S72011D,0,1
S32301D,0,1
S92344D,0,1
S92334D,0,1
S92324D,0,1
T65814A,0,1
T43593A,0,1
S52511B,0,1
S66113A,0,1
S01532A,0,1
T82858S,0,1
T82538D,0,1
T8852XA,0,1
S02402D,0,1
T2162XA,0,1
T22799A,0,1
S91322A,0,1
T23211D,0,1
S36428A,0,1
S45911A,0,1
S12111D,0,1
S62341A,0,1
S92341G,0,1
S92331G,0,1
S92311G,0,1
T84117D,0,1
S62616D,0,1
S53102A,0,1
S52225A,0,1
S0402XA,0,1
S34121A,0,1
S73034A,0,1
S56502A,0,1
S82131A,0,1
S1202XD,0,1
S12000S,0,1
S9422XA,0,1
S61511D,0,1
T510X2D,0,1
T8040XA,0,1
S65911A,0,1
S66326A,0,1
S8012XS,0,1
S32129B,0,1
S14111A,0,1
S62346A,0,1
S82871D,0,1
T8130XD,0,1
S46221A,0,1
T23419A,0,1
S82451M,0,1
S82251M,0,1
S99929A,0,1
S53104A,0,1
S32019S,0,1
S22080S,0,1
S82101E,0,1
S5431XA,0,1
S02609K,0,1
S68711A,0,1
S61532A,0,1
T85818A,0,1
S62021A,0,1
T82817A,0,1
T83012A,0,1
S72051D,0,1
S96911A,0,1
T3695XD,0,1
S39013A,0,1
S61012S,0,1
S62122A,0,1
T698XXA,0,1
S62342A,0,1
S0300XA,0,1
S15392A,0,1
S36532A,0,1
T82330S,0,1
S31641A,0,1
S46011D,0,1
S60942A,0,1
S60943A,0,1
S92152A,0,1
S14152A,0,1
S72091S,0,1
S7001XD,0,1
S40012D,0,1
S40819D,0,1
S40211D,0,1
S20319D,0,1
S65591A,0,1
T8361XD,0,1
S82292C,0,1
T656X1S,0,1
S8782XS,0,1
S92522A,0,1
S35516A,0,1
S3500XA,0,1
S2600XA,0,1
S36239A,0,1
S88111S,0,1
S24102D,0,1
T44992A,0,1
S32120A,0,1
S13160A,0,1
S42335A,0,1
S36031D,0,1
S66523A,0,1
S66521A,0,1
S62305B,0,1
S62301B,0,1
T403X6A,0,1
S46121A,0,1
S32010S,0,1
T84122A,0,1
T56891S,0,1
S93121A,0,1
T2153XA,0,1
S064X9S,0,1
T1511XA,0,1
T82398D,0,1
S92215B,0,1
S92115B,0,1
T192XXD,0,1
S144XXA,0,1
S63022A,0,1
S06311A,0,1
S72452K,0,1
T80919A,0,1
S62156A,0,1
S43312A,0,1
S92411B,0,1
S22032A,0,1
S72355A,0,1
S66525A,0,1
S42152A,0,1
S25509A,0,1
S0104XA,0,1
T454X6A,0,1
S06334A,0,1
S62035A,0,1
S31645A,0,1
S3690XS,0,1
S89192A,0,1
T2005XS,0,1
T8144XD,0,1
S066X1D,0,1
S065X1D,0,1
T85618D,0,1
T1591XA,0,1
T24311A,0,1
T25331A,0,1
S36222A,0,1
T82228A,0,1
S62015A,0,1
S36522A,0,1
S46022A,0,1
S72492S,0,1
S2500XS,0,1
S92152B,0,1
T404X6A,0,1
S36021D,0,1
S51011D,0,1
T25122A,0,1
S2190XA,0,1
S15212A,0,1
S72452S,0,1
T2104XD,0,1
S50861A,0,1
S66315A,0,1
S61315A,0,1
S40829A,0,1
T382X2A,0,1
S32001D,0,1
S82035D,0,1
S14155S,0,1
S72491D,0,1
S14156D,0,1
T4394XA,0,1
S82875A,0,1
S85102A,0,1
S85202A,0,1
S68729A,0,1
S63026A,0,1
S46091A,0,1
S0183XA,0,1
S32030D,0,1
S01451A,0,1
S75022A,0,1
T503X5D,0,1
S63630A,0,1
S90936A,0,1
S86211A,0,1
T43696A,0,1
S42301G,0,1
T69021A,0,1
T382X1A,0,1
T394X1A,0,1
S02631A,0,1
S061X0D,0,1
S3613XS,0,1
S06309S,0,1
S098XXS,0,1
S42222D,0,1
T83111A,0,1
S2329XA,0,1
T3390XA,0,1
S0231XG,0,1
T398X5S,0,1
S90522A,0,1
S42122A,0,1
T2102XS,0,1
S52121B,0,1
S52271B,0,1
S42124A,0,1
T8384XD,0,1
T8583XA,0,1
S82441D,0,1
S2249XG,0,1
S92353A,0,1
S225XXD,0,1
S60417A,0,1
S60414A,0,1
T8582XA,0,1
T4391XA,0,1
T84092A,0,1
S8332XA,0,1
T40604A,0,1
S61205A,0,1
T80218D,0,1
S62525A,0,1
T33832A,0,1
S8992XD,0,1
S42445A,0,1
S8492XS,0,1
S62601A,0,1
S82241D,0,1
S62397B,0,1
S1202XA,0,1
S27802A,0,1
S71029A,0,1
S32301B,0,1
S1123XA,0,1
S82424A,0,1
T511X2A,0,1
T496X2A,0,1
T65291A,0,1
S50311D,0,1
S81821A,0,1
S91022A,0,1
S91125A,0,1
T86850,0,1
S82152B,0,1
S1096XA,0,1
T511X4A,0,1
T528X4A,0,1
T82399A,0,1
S4350XA,0,1
S92256B,0,1
T364X5D,0,1
S37828D,0,1
T8389XD,0,1
S60412A,0,1
S0185XA,0,1
S53419A,0,1
S56821A,0,1
S31829D,0,1
S51031A,0,1
S91132S,0,1
S93629A,0,1
S93529A,0,1
T17900D,0,1
S92325B,0,1
S81021A,0,1
T84038A,0,1
S4991XS,0,1
S4992XS,0,1
S0180XD,0,1
T472X6A,0,1
S99921S,0,1
T8481XA,0,1
T86298,0,1
S72301D,0,1
S73191S,0,1
T82128A,0,1
S45211A,0,1
T43501A,0,1
S8011XD,0,1
S40021D,0,1
S0011XD,0,1
T84011A,0,1
S92421D,0,1
T783XXS,0,1
T85898S,0,1
S2243XS,0,1
T8183XS,0,1
S52341A,0,1
T495X1A,0,1
S61432D,0,1
S82891K,0,1
S85509A,0,1
S62605S,0,1
S32464A,0,1
S24113S,0,1
T50996D,0,1
S32049D,0,1
S32021D,0,1
S52102D,0,1
S2222XD,0,1
S72001G,0,1
S43432A,0,1
S92235A,0,1
S82452C,0,1
S0219XS,0,1
S32059K,0,1
T401X1S,0,1
S2752XA,0,1
S92014A,0,1
S91339A,0,1
S14159D,0,1
S12112S,0,1
S13150A,0,1
T2102XA,0,1
T370X1A,0,1
S93312A,0,1
S32011G,0,1
T84041S,0,1
S32022B,0,1
T8322XA,0,1
S22081D,0,1
S75002A,0,1
S42472K,0,1
S62022A,0,1
S59801A,0,1
S06829A,0,1
S06819A,0,1
S25101A,0,1
S60413A,0,1
S41041A,0,1
S46821A,0,1
S33131A,0,1
T23002A,0,1
S40852A,0,1
T71192A,0,1
S27321D,0,1
S92132A,0,1
S32139A,0,1
T451X1S,0,1
T86829,0,1
S36419A,0,1
S36513A,0,1
S35515A,0,1
S63066A,0,1
S72101D,0,1
S82871M,0,1
S82132A,0,1
S52332A,0,1
S61232A,0,1
S32519A,0,1
S43439A,0,1
S76001A,0,1
S92341D,0,1
S12130A,0,1
T7840XS,0,1
S82831G,0,1
S62302A,0,1
S52255B,0,1
T781XXS,0,1
T782XXS,0,1
T83721A,0,1
S3600XD,0,1
S36118D,0,1
S0192XA,0,1
T84123A,0,1
